TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:12:332,0.03,-0.22,1.05,-0.02,0.13,0.06
00:00:12:432,-0.12,-0.59,1.09,-0.16,-0.10,0.09
00:00:12:532,-0.05,-0.29,1.56,-0.25,-0.09,0.11
00:00:12:632,0.00,-0.50,1.31,-0.23,-0.17,0.18
00:00:12:732,-0.08,-0.19,0.76,-0.09,-0.30,0.20
00:00:12:832,-0.04,-0.36,1.22,-0.25,0.20,0.19
00:00:12:932,-0.03,-0.37,1.81,-0.80,0.00,0.20
00:00:13:032,-0.08,-0.12,1.02,0.32,-0.08,0.26
00:00:13:132,-0.09,-0.30,1.33,-0.25,0.08,0.23
00:00:13:232,-0.12,0.17,1.57,-0.21,0.14,0.17
00:00:13:332,-0.06,-0.00,1.10,0.07,0.16,0.17
00:00:13:432,0.02,-0.11,1.04,-0.09,0.12,0.09
00:00:13:532,-0.10,-0.26,0.99,-0.18,0.16,0.03
00:00:13:632,-0.10,-0.29,1.00,-0.17,0.20,0.04
00:00:13:732,-0.01,-0.24,1.25,-0.12,0.16,-0.01
00:00:13:832,-0.03,-0.18,1.37,-0.10,0.13,-0.02
00:00:13:932,-0.03,-0.19,1.20,-0.09,0.09,-0.06
00:00:14:032,-0.07,-0.36,1.18,-0.19,0.02,-0.12
00:00:14:132,-0.03,-0.22,1.13,-0.08,-0.08,-0.15
00:00:14:232,0.02,-0.09,1.21,0.04,-0.05,-0.14
00:00:14:332,-0.06,-0.38,0.89,-0.06,-0.09,-0.09
00:00:14:432,-0.04,-0.25,1.02,-0.12,-0.08,-0.06
00:00:14:532,-0.02,-0.09,1.42,-0.20,-0.04,-0.00
00:00:14:632,-0.11,-0.31,1.10,-0.20,-0.02,0.11
00:00:14:732,-0.09,-0.33,0.93,-0.07,0.07,0.19
00:00:14:832,-0.01,-0.31,1.02,-0.24,0.18,0.17
00:00:14:932,-0.08,-0.36,0.93,-0.06,0.19,0.09
00:00:15:032,-0.03,-0.45,0.96,-0.06,0.19,-0.03
00:00:15:132,-0.10,-0.27,1.01,-0.08,0.09,-0.14
00:00:15:232,0.02,-0.34,1.34,-0.24,-0.00,-0.19
00:00:15:332,-0.06,-0.16,1.10,0.14,-0.08,-0.14
00:00:15:432,-0.11,-0.36,1.24,-0.14,-0.10,-0.11
00:00:15:532,-0.08,-0.12,1.11,-0.18,-0.13,-0.05
00:00:15:632,-0.11,-0.31,1.04,-0.09,-0.03,0.03
00:00:15:732,-0.02,-0.31,1.14,-0.13,-0.02,0.03
00:00:15:832,-0.10,-0.17,1.02,-0.11,0.07,0.07
00:00:15:932,-0.09,-0.35,1.16,-0.13,0.09,0.04
00:00:16:032,-0.01,-0.27,1.06,-0.14,0.02,-0.01
00:00:16:132,-0.11,-0.22,1.11,-0.30,0.12,-0.02
00:00:16:232,-0.02,-0.15,1.05,-0.20,-0.02,-0.02
00:00:16:332,-0.07,-0.23,0.96,-0.14,0.02,-0.01
00:00:16:432,-0.08,-0.28,0.88,-0.04,0.05,-0.02
00:00:16:532,0.01,-0.16,1.16,-0.04,-0.01,-0.06
00:00:16:632,-0.10,-0.42,1.10,-0.13,-0.00,-0.07
00:00:16:732,-0.05,-0.21,1.00,-0.23,-0.01,-0.10
00:00:16:832,-0.04,-0.27,1.20,-0.19,0.03,-0.07
00:00:16:932,-0.09,-0.26,0.90,-0.03,0.00,-0.03
00:00:17:032,-0.08,-0.21,0.99,-0.13,-0.01,-0.05
00:00:17:132,-0.01,-0.13,1.17,-0.03,-0.04,-0.04
00:00:17:232,-0.07,-0.12,1.15,-0.11,0.06,-0.02
00:00:17:332,-0.03,-0.09,1.16,-0.15,-0.02,-0.02
00:00:17:432,-0.01,-0.09,1.03,-0.12,-0.10,0.02
00:00:17:532,-0.04,-0.00,1.01,-0.06,0.08,-0.01
00:00:17:632,-0.07,-0.23,0.94,-0.16,0.01,-0.03
00:00:17:732,-0.02,-0.12,1.04,0.09,0.00,0.01
00:00:17:832,-0.05,-0.37,1.12,-0.20,0.06,-0.05
00:00:17:932,-0.10,-0.39,0.97,-0.11,0.08,-0.05
00:00:18:032,-0.04,-0.23,0.98,-0.02,0.01,-0.11
00:00:18:132,-0.05,-0.17,1.21,-0.15,0.00,-0.10
00:00:18:232,-0.06,0.00,1.13,0.01,-0.04,-0.06
00:00:18:332,-0.05,-0.27,0.83,-0.10,-0.08,-0.06
00:00:18:432,-0.08,-0.33,0.87,-0.19,-0.06,-0.06
00:00:18:532,-0.03,-0.10,1.20,-0.24,-0.23,-0.06
00:00:18:632,-0.05,-0.19,1.05,-0.12,-0.08,-0.03
00:00:18:732,-0.03,-0.21,1.06,-0.03,0.02,0.02
00:00:18:832,-0.05,-0.27,1.14,-0.18,0.04,0.04
00:00:18:932,-0.10,-0.29,0.84,-0.02,0.03,0.04
00:00:19:032,-0.06,-0.39,1.09,-0.21,0.01,0.03
00:00:19:132,0.03,-0.25,0.91,-0.28,-0.03,-0.00
00:00:19:232,-0.05,-0.22,1.03,-0.18,0.03,0.02
00:00:19:332,-0.02,-0.35,1.02,-0.06,-0.00,-0.03
00:00:19:432,-0.03,-0.32,1.11,-0.14,0.07,-0.01
00:00:19:532,-0.09,-0.37,0.93,-0.26,0.06,-0.08
00:00:19:632,0.01,-0.22,1.44,-0.12,-0.06,-0.13
00:00:19:732,-0.06,-0.22,1.22,-0.10,0.02,-0.06
00:00:19:832,-0.08,-0.10,0.95,0.14,-0.13,-0.04
00:00:19:932,-0.02,-0.28,1.00,-0.17,-0.02,-0.00
00:00:20:032,0.02,-0.15,1.04,0.09,-0.14,0.00
00:00:20:132,0.03,-0.33,1.18,0.06,0.05,-0.03
00:00:20:232,-0.00,-0.35,1.34,-0.08,-0.06,-0.03
00:00:20:332,-0.03,-0.31,1.26,-0.07,-0.01,0.03
00:00:20:432,-0.11,-0.25,0.86,-0.03,-0.05,0.10
00:00:20:532,-0.10,-0.15,0.74,0.05,0.13,0.17
00:00:20:632,-0.08,-0.00,0.81,0.08,0.01,0.17
00:00:20:732,-0.07,-0.10,1.11,-0.02,0.26,0.15
00:00:20:832,-0.02,-0.30,0.83,-0.06,0.25,0.16
00:00:20:932,-0.02,-0.34,1.07,-0.26,0.12,0.01
00:00:21:032,-0.04,-0.26,0.89,-0.26,0.15,-0.02
00:00:21:132,-0.01,-0.20,1.15,-0.26,0.10,-0.02
00:00:21:232,-0.06,-0.25,0.81,0.03,0.22,0.02
00:00:21:332,-0.07,-0.24,1.04,-0.05,0.19,-0.06
00:00:21:432,-0.01,-0.41,1.07,-0.27,0.03,-0.19
00:00:21:532,-0.02,-0.21,1.09,-0.01,-0.04,-0.29
00:00:21:632,-0.01,-0.45,0.97,0.02,-0.05,-0.29
00:00:21:732,-0.10,-0.34,1.13,-0.04,-0.25,-0.31
00:00:21:832,-0.13,0.07,0.72,0.04,-0.39,-0.16
00:00:21:932,-0.03,-0.13,1.32,-0.28,-0.41,-0.12
00:00:22:032,-0.02,-0.10,0.95,-0.14,-0.10,0.12
00:00:22:132,-0.08,-0.28,1.17,-0.06,-0.20,0.15
00:00:22:232,-0.14,-0.16,1.16,-0.36,-0.12,0.20
00:00:22:332,-0.17,-0.20,1.04,-0.36,0.16,0.21
00:00:22:432,-0.01,-0.14,0.73,-0.04,0.10,0.21
00:00:22:532,-0.03,-0.21,1.18,-0.11,0.28,0.12
00:00:22:632,-0.08,-0.48,1.30,-0.35,0.06,0.05
00:00:22:732,-0.10,-0.01,0.76,-0.14,0.22,-0.02
00:00:22:832,-0.12,-0.04,0.82,-0.30,0.04,-0.12
00:00:22:932,0.03,-0.28,1.12,0.11,0.20,-0.15
00:00:23:032,-0.15,-0.31,1.25,-0.01,0.20,-0.17
00:00:23:132,-0.11,-0.08,0.93,-0.23,-0.12,-0.15
00:00:23:232,-0.12,-0.28,0.84,-0.28,-0.04,-0.09
00:00:23:332,0.06,-0.03,1.00,0.17,-0.09,-0.08
00:00:23:432,0.06,-0.34,1.18,-0.34,-0.07,-0.11
00:00:23:532,0.06,-0.14,0.29,-0.13,-0.18,0.01
00:00:23:632,-0.01,-0.21,0.93,-0.07,0.08,-0.01
00:00:23:732,-0.03,-0.53,0.85,-0.15,-0.13,-0.05
00:00:23:832,0.01,-0.59,1.02,-0.17,-0.08,-0.05
00:00:23:932,-0.09,-0.47,1.10,-0.39,0.13,-0.05
00:00:24:032,-0.04,-0.42,1.13,-0.13,-0.08,-0.00
00:00:24:132,-0.10,-0.14,0.98,0.00,0.03,-0.02
00:00:24:232,-0.08,-0.28,1.10,-0.13,0.05,-0.05
00:00:24:332,-0.07,-0.19,1.26,-0.09,-0.06,-0.08
00:00:24:432,-0.03,0.01,1.01,0.05,-0.01,-0.06
00:00:24:532,-0.08,-0.03,1.20,-0.06,-0.04,-0.05
00:00:24:632,-0.04,-0.16,1.19,-0.10,-0.07,-0.04
