TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:33:933,-0.05,-0.33,0.89,-0.08,-0.03,0.55
00:00:34:033,-0.02,-0.23,0.99,-0.05,-0.03,0.48
00:00:34:133,-0.02,-0.25,1.02,-0.06,-0.08,0.37
00:00:34:233,-0.00,-0.33,1.01,-0.13,-0.10,0.29
00:00:34:333,-0.06,-0.19,0.98,-0.19,-0.15,0.26
00:00:34:433,-0.02,-0.39,1.05,-0.10,-0.23,0.20
00:00:34:533,0.00,-0.43,1.01,-0.11,-0.20,0.23
00:00:34:633,-0.07,-0.25,1.07,-0.11,-0.25,0.31
00:00:34:733,-0.04,-0.22,1.01,-0.02,-0.26,0.40
00:00:34:833,-0.04,-0.17,0.99,0.02,-0.25,0.50
00:00:34:933,-0.06,-0.32,0.95,0.03,-0.11,0.65
00:00:35:033,-0.09,-0.32,1.01,0.08,-0.14,0.70
00:00:35:133,-0.02,-0.16,0.92,-0.06,-0.28,0.67
00:00:35:233,0.01,-0.21,0.96,0.08,-0.23,0.72
00:00:35:333,-0.05,-0.05,1.00,0.21,-0.21,0.66
00:00:35:433,-0.15,0.22,1.23,0.16,-0.05,0.72
00:00:35:533,-0.06,0.03,1.28,-0.05,-0.05,0.72
00:00:35:633,-0.08,-0.25,0.94,0.04,-0.04,0.76
00:00:35:733,-0.07,-0.24,0.94,0.01,-0.05,0.72
00:00:35:833,-0.06,-0.26,1.08,-0.08,-0.00,0.69
00:00:35:933,-0.09,-0.26,1.01,-0.17,0.03,0.68
00:00:36:033,-0.06,-0.30,0.96,-0.04,0.15,0.73
00:00:36:133,-0.05,-0.31,1.01,-0.20,0.12,0.58
00:00:36:233,-0.08,-0.23,0.99,-0.13,0.15,0.42
00:00:36:333,-0.07,-0.30,0.97,-0.13,0.11,0.22
00:00:36:434,-0.07,-0.27,0.99,-0.13,-0.03,0.09
00:00:36:533,-0.10,-0.19,1.05,-0.08,0.00,0.03
00:00:36:633,-0.08,-0.26,1.05,-0.18,-0.03,0.08
00:00:36:734,-0.08,-0.17,1.13,-0.11,-0.05,0.14
00:00:36:834,-0.04,-0.21,1.05,-0.06,-0.04,0.20
00:00:36:933,-0.08,-0.17,1.09,-0.21,-0.02,0.22
00:00:37:033,-0.11,-0.28,0.94,-0.09,0.07,0.23
00:00:37:133,-0.11,-0.33,1.00,-0.13,0.11,0.24
00:00:37:233,-0.07,-0.30,1.10,-0.17,0.07,0.19
00:00:37:333,-0.05,-0.36,1.00,-0.16,0.07,0.10
00:00:37:433,-0.05,-0.38,0.98,-0.15,0.06,0.01
00:00:37:533,-0.05,-0.27,0.98,-0.13,0.01,-0.04
00:00:37:633,-0.05,-0.22,1.04,-0.03,-0.01,-0.03
00:00:37:733,-0.08,-0.22,1.04,-0.04,-0.00,-0.03
00:00:37:833,-0.07,-0.30,1.02,-0.10,0.04,-0.02
00:00:37:933,-0.02,-0.30,1.01,-0.13,-0.02,0.00
00:00:38:033,-0.04,-0.14,1.10,-0.11,0.01,0.03
00:00:38:133,-0.07,-0.18,0.98,-0.05,0.02,0.06
00:00:38:233,-0.06,-0.20,1.10,-0.08,-0.00,0.03
00:00:38:333,-0.11,-0.24,1.05,-0.12,0.07,0.01
00:00:38:433,-0.06,-0.19,0.95,-0.19,-0.00,0.02
00:00:38:533,-0.11,-0.10,1.11,-0.08,0.04,0.02
