TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:06:932,0.22,-0.17,1.01,-0.09,-0.01,-0.02
00:00:07:032,0.22,-0.18,1.00,-0.10,0.01,-0.01
00:00:07:132,0.24,-0.17,0.99,-0.10,-0.02,-0.02
00:00:07:232,0.23,-0.15,0.99,-0.09,0.02,-0.02
00:00:07:332,0.22,-0.18,1.00,-0.10,0.01,-0.01
00:00:07:432,0.22,-0.18,1.01,-0.09,0.02,-0.02
00:00:07:532,0.23,-0.17,1.00,-0.09,-0.01,-0.02
00:00:07:632,0.22,-0.17,1.01,-0.09,-0.01,-0.01
00:00:07:732,0.23,-0.17,1.00,-0.09,0.01,-0.02
00:00:07:832,0.22,-0.17,1.01,-0.10,0.02,-0.01
00:00:07:932,0.21,-0.18,1.01,-0.09,-0.00,-0.02
00:00:08:032,0.23,-0.17,1.02,-0.10,-0.00,-0.02
00:00:08:132,0.22,-0.18,1.00,-0.09,0.01,-0.02
00:00:08:232,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:08:332,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:08:432,0.22,-0.17,1.01,-0.10,0.01,-0.02
00:00:08:532,0.22,-0.18,1.01,-0.09,-0.00,-0.02
00:00:08:632,0.23,-0.17,1.00,-0.09,0.01,-0.02
00:00:08:732,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:08:832,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:08:932,0.23,-0.17,1.00,-0.09,0.01,-0.02
00:00:09:032,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:09:132,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:09:232,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:09:332,0.21,-0.19,1.00,-0.09,-0.01,-0.01
00:00:09:432,0.23,-0.17,0.99,-0.09,0.01,-0.02
00:00:09:532,0.22,-0.18,1.00,-0.10,0.01,-0.02
00:00:09:632,0.23,-0.17,1.02,-0.09,0.00,-0.02
00:00:09:732,0.22,-0.17,1.01,-0.09,0.00,-0.02
00:00:09:832,0.22,-0.17,1.02,-0.09,0.00,-0.02
00:00:09:932,0.22,-0.17,1.01,-0.10,0.01,-0.02
00:00:10:032,0.22,-0.18,1.01,-0.09,0.00,-0.02
00:00:10:132,0.23,-0.17,1.01,-0.10,0.00,-0.02
00:00:10:232,0.23,-0.18,1.05,-0.09,0.01,-0.02
00:00:10:332,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:10:432,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:10:532,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:10:633,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:10:732,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:10:833,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:10:932,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:11:032,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:11:132,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:11:232,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:11:332,0.22,-0.17,1.00,-0.10,0.00,-0.02
00:00:11:432,0.22,-0.17,1.00,-0.10,0.01,-0.02
00:00:11:532,0.22,-0.18,1.01,-0.09,0.00,-0.02
00:00:11:632,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:11:732,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:11:832,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:11:932,0.23,-0.17,1.00,-0.10,0.01,-0.02
00:00:12:032,0.22,-0.18,1.01,-0.10,0.01,-0.02
00:00:12:132,0.23,-0.17,1.01,-0.09,-0.00,-0.02
00:00:12:232,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:12:332,0.22,-0.18,1.01,-0.10,0.00,-0.02
00:00:12:432,0.23,-0.17,1.00,-0.09,0.01,-0.02
00:00:12:532,0.23,-0.17,1.00,-0.10,0.01,-0.02
00:00:12:632,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:12:732,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:12:832,0.22,-0.18,1.01,-0.10,0.01,-0.02
00:00:12:932,0.22,-0.17,1.00,-0.09,0.00,-0.02
00:00:13:032,0.23,-0.17,1.00,-0.09,0.00,-0.02
00:00:13:132,0.22,-0.17,1.02,-0.09,0.00,-0.02
00:00:13:232,0.23,-0.17,1.00,-0.09,-0.00,-0.02
00:00:13:332,0.23,-0.18,0.99,-0.10,-0.00,-0.02
00:00:13:432,0.23,-0.15,0.98,-0.09,0.01,-0.01
00:00:13:532,0.23,-0.17,0.99,-0.09,0.00,-0.02
00:00:13:632,0.22,-0.17,1.01,-0.10,0.01,-0.02
00:00:13:732,0.22,-0.17,1.01,-0.09,0.01,-0.01
00:00:13:832,0.23,-0.17,1.00,-0.09,-0.00,-0.02
00:00:13:932,0.22,-0.17,1.00,-0.09,0.01,-0.02
00:00:14:032,0.22,-0.18,0.98,-0.09,0.02,-0.02
00:00:14:132,0.23,-0.17,0.99,-0.10,-0.01,-0.02
00:00:14:232,0.22,-0.17,1.01,-0.09,0.01,-0.02
00:00:14:332,0.22,-0.18,1.01,-0.10,0.02,-0.02
00:00:14:432,0.22,-0.17,1.00,-0.09,0.03,-0.02
00:00:14:532,0.22,-0.18,1.00,-0.09,0.01,-0.01
00:00:14:632,0.23,-0.16,1.00,-0.09,-0.01,-0.02
00:00:14:732,0.22,-0.18,1.00,-0.09,0.02,-0.02
00:00:14:832,0.21,-0.17,1.01,-0.09,0.01,-0.01
00:00:14:932,0.22,-0.17,1.00,-0.09,-0.00,-0.02
00:00:15:032,0.22,-0.18,1.00,-0.09,0.00,-0.02
00:00:15:132,0.23,-0.16,1.01,-0.09,0.02,-0.01
00:00:15:232,0.20,-0.18,1.01,-0.11,0.01,-0.01
00:00:15:332,0.22,-0.17,1.01,-0.09,-0.02,-0.03
00:00:15:432,0.24,-0.17,0.99,-0.10,-0.01,-0.02
00:00:15:532,0.22,-0.17,1.00,-0.10,0.02,-0.01
