TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:14:933,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:15:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:15:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:15:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:15:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:15:432,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:15:532,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:15:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:15:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:15:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:15:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:16:032,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:16:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:16:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:16:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:16:432,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:16:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:16:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:16:732,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:16:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:16:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:17:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:17:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:17:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:17:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:17:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:17:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:17:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:17:732,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:17:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:17:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:18:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:18:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:18:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:18:332,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:18:432,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:18:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:18:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:18:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:18:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:18:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:19:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:19:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:19:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:19:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:19:432,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:19:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:19:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:19:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:19:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:19:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:20:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:20:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:20:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:20:332,-0.12,-0.25,0.99,-0.09,0.00,-0.02
00:00:20:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:20:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:20:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:20:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:20:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:20:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:21:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:21:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:21:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:21:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:21:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:21:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:21:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:21:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:21:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:21:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:22:432,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:22:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:22:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:22:932,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:23:032,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:23:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:23:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:23:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:23:432,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:23:533,-0.11,-0.25,0.98,-0.09,0.00,-0.02
00:00:23:632,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:23:732,-0.12,-0.25,1.00,-0.09,-0.00,-0.02
00:00:23:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:23:932,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:24:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:24:132,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:24:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:24:332,-0.11,-0.25,0.99,-0.09,0.01,-0.02
00:00:24:432,-0.12,-0.25,0.98,-0.09,0.00,-0.02
00:00:24:533,-0.11,-0.25,1.00,-0.10,0.01,-0.02
00:00:24:632,-0.10,-0.25,1.00,-0.09,-0.01,-0.02
00:00:24:732,-0.12,-0.26,1.01,-0.09,0.01,-0.02
00:00:24:832,-0.10,-0.25,1.00,-0.09,-0.00,-0.02
00:00:24:932,-0.11,-0.26,0.99,-0.09,0.00,-0.02
00:00:25:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:25:132,-0.11,-0.25,1.00,-0.10,0.00,-0.02
00:00:25:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:25:332,-0.11,-0.26,1.00,-0.09,0.00,-0.02
00:00:25:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:25:532,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:25:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:25:732,-0.12,-0.25,0.99,-0.09,0.00,-0.02
00:00:25:832,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:25:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:26:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:26:132,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:26:232,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:26:332,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:26:432,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:26:532,-0.11,-0.25,1.00,-0.09,0.01,-0.02
00:00:26:632,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:26:732,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:26:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:26:932,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:27:032,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:27:132,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:27:232,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:27:332,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:27:432,-0.11,-0.25,1.00,-0.09,0.00,-0.02
00:00:27:532,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:27:632,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:27:732,-0.11,-0.25,0.99,-0.09,0.00,-0.02
00:00:27:832,-0.11,-0.25,1.00,-0.09,0.00,-0.02
