TimeStamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
00:00:26:732,-0.00,-0.22,0.97,-0.17,-0.02,0.01
00:00:26:832,0.02,-0.33,0.89,-0.20,0.03,-0.03
00:00:26:932,-0.03,-0.27,1.10,-0.16,-0.02,-0.03
00:00:27:032,0.00,-0.21,1.15,-0.09,0.03,0.01
00:00:27:132,-0.04,-0.30,0.98,-0.07,-0.00,-0.02
00:00:27:232,-0.03,-0.38,0.80,-0.06,-0.06,-0.02
00:00:27:332,-0.04,-0.20,0.83,-0.02,0.03,0.02
00:00:27:432,-0.04,-0.41,0.87,-0.05,0.08,0.02
00:00:27:532,-0.07,-0.18,1.01,-0.01,0.03,0.02
00:00:27:632,-0.05,-0.25,1.11,-0.17,0.10,0.01
00:00:27:732,-0.01,-0.33,0.91,-0.03,0.03,0.03
00:00:27:832,-0.06,-0.28,1.06,-0.13,0.10,0.01
00:00:27:932,-0.02,-0.30,0.92,-0.18,0.07,-0.00
00:00:28:032,-0.03,-0.39,1.10,-0.15,0.09,-0.02
00:00:28:132,0.00,-0.51,0.94,-0.15,0.01,-0.07
00:00:28:232,0.02,-0.41,1.01,-0.04,-0.01,-0.08
00:00:28:332,-0.00,-0.48,0.92,-0.15,-0.01,-0.14
00:00:28:432,-0.02,-0.18,1.06,-0.06,-0.05,-0.10
00:00:28:532,-0.06,-0.31,1.05,-0.05,-0.01,-0.02
00:00:28:632,-0.05,-0.24,1.06,-0.13,-0.03,-0.01
00:00:28:732,-0.05,-0.26,1.01,-0.12,0.00,-0.00
00:00:28:832,-0.01,-0.40,0.94,-0.15,-0.02,0.03
00:00:28:932,-0.04,-0.24,1.00,-0.07,0.02,0.06
00:00:29:032,-0.03,-0.31,0.90,-0.12,0.06,0.05
00:00:29:132,-0.02,-0.22,0.89,-0.13,0.01,0.03
00:00:29:232,0.00,-0.25,1.15,-0.21,0.05,-0.07
00:00:29:332,-0.02,-0.20,1.19,-0.05,-0.00,-0.12
00:00:29:432,-0.01,-0.21,1.12,-0.11,0.00,-0.12
00:00:29:532,-0.01,-0.08,1.01,-0.12,-0.01,-0.08
00:00:29:632,-0.02,-0.29,1.02,-0.11,0.02,-0.05
00:00:29:732,-0.06,-0.11,1.10,-0.04,-0.05,-0.06
00:00:29:832,0.02,-0.15,1.09,-0.01,-0.02,-0.05
00:00:29:932,-0.04,-0.24,0.87,-0.09,-0.00,-0.09
00:00:30:032,-0.02,-0.24,0.97,-0.17,-0.01,-0.08
00:00:30:132,-0.02,-0.19,0.90,-0.22,-0.09,-0.03
